NOC,Sport,Medal_Increase_With_Coach
FRA,Rugby,8.732953953913176
FRA,Sailing,11.355311226892665
FRA,Swimming,7.640305090171724
FRA,Tennis,7.421775317423432
FRA,Water Polo,10.481192135899501
FRA,Weightlifting,9.82560281765463
FRA,Wrestling,8.295894408416595
GBR,Art Competitions,11.792370772389246
GBR,Boxing,8.514424181164886
GBR,Cycling,6.32912645368198
GBR,Diving,10.918251681396082
GBR,Fencing,3.2697096352059107
GBR,Figure Skating,10.04413259040292
GBR,Football,9.60707304490634
GBR,Gymnastics,6.11059668093369
GBR,Hockey,8.951483726661468
GBR,Modern Pentathlon,11.136781454144375
GBR,Polo,11.136781454144375
GBR,Rowing,9.82560281765463
GBR,Sailing,10.699721908647792
GBR,Shooting,10.262662363151211
GBR,Swimming,4.143828726199073
GBR,Tennis,6.766185999178561
GBR,Tug-Of-War,10.262662363151211
GBR,Water Polo,10.481192135899501
GBR,Weightlifting,11.573840999640955
GBR,Wrestling,9.82560281765463
GRE,Athletics,8.514424181164886
GRE,Fencing,10.918251681396082
GRE,Football,9.60707304490634
GRE,Shooting,1.5214714532195863
GRE,Tennis,11.792370772389246
GRE,Water Polo,10.04413259040292
GRE,Weightlifting,11.792370772389246
GRE,Wrestling,10.481192135899501
IND,Athletics,10.918251681396082
IND,Wrestling,11.573840999640957
ITA,Art Competitions,11.573840999640955
ITA,Athletics,2.1770607714644568
ITA,Boxing,10.918251681396082
ITA,Cycling,7.640305090171724
ITA,Diving,11.573840999640955
ITA,Equestrianism,8.295894408416595
ITA,Fencing,1.7400012259678768
ITA,Football,7.421775317423432
ITA,Gymnastics,5.017947817192236
ITA,Modern Pentathlon,11.792370772389246
ITA,Rowing,10.699721908647792
ITA,Shooting,1.9585309987161672
ITA,Swimming,9.82560281765463
ITA,Tennis,10.262662363151211
ITA,Tug-Of-War,10.262662363151211
ITA,Water Polo,10.262662363151211
ITA,Weightlifting,10.918251681396082
ITA,Wrestling,10.262662363151211
JPN,Athletics,8.514424181164886
JPN,Diving,11.792370772389246
JPN,Swimming,10.918251681396082
JPN,Tennis,11.136781454144375
LUX,Athletics,8.732953953913176
LUX,Cycling,11.573840999640957
LUX,Football,9.60707304490634
LUX,Swimming,11.573840999640957
LUX,Weightlifting,11.355311226892665
LUX,Wrestling,11.573840999640957
MON,Athletics,10.918251681396082
MON,Gymnastics,11.573840999640957
NED,Archery,10.262662363151211
NED,Athletics,8.077364635668305
NED,Boxing,10.262662363151211
NED,Cycling,6.766185999178561
NED,Equestrianism,11.792370772389246
NED,Fencing,4.143828726199073
NED,Football,8.951483726661468
NED,Rowing,9.38854327215805
NED,Sailing,10.262662363151211
NED,Shooting,1.3029416804712959
NED,Swimming,11.136781454144375
NED,Tug-Of-War,10.262662363151211
NED,Water Polo,10.04413259040292
NED,Weightlifting,10.918251681396082
NED,Wrestling,10.04413259040292
NOR,Art Competitions,11.792370772389246
NOR,Athletics,6.766185999178561
NOR,Boxing,8.951483726661468
NOR,Cycling,10.262662363151211
NOR,Diving,10.918251681396082
NOR,Equestrianism,10.04413259040292
NOR,Figure Skating,10.699721908647792
NOR,Football,8.514424181164886
NOR,Gymnastics,6.32912645368198
NOR,Modern Pentathlon,11.573840999640955
NOR,Rowing,8.951483726661468
NOR,Swimming,11.355311226892665
NOR,Tennis,10.918251681396082
NOR,Wrestling,10.481192135899501
NZL,Athletics,11.355311226892665
NZL,Rowing,11.792370772389246
NZL,Swimming,11.573840999640957
POR,Fencing,8.732953953913176
POR,Shooting,6.547656226430271
RSA,Athletics,5.892066908185399
RSA,Boxing,10.481192135899501
RSA,Cycling,8.514424181164886
RSA,Shooting,4.362358498947365
RSA,Swimming,11.573840999640955
RSA,Tennis,10.262662363151211
RSA,Wrestling,11.792370772389246
SUI,Athletics,7.858834862920015
SUI,Boxing,11.792370772389246
SUI,Diving,11.792370772389246
SUI,Fencing,9.170013499409759
SUI,Figure Skating,11.792370772389246
SUI,Ice Hockey,10.262662363151211
SUI,Rowing,8.077364635668305
SUI,Shooting,2.832650089709328
SUI,Swimming,10.918251681396082
SUI,Tennis,10.918251681396082
SUI,Water Polo,10.481192135899501
SUI,Weightlifting,11.573840999640957
SUI,Wrestling,11.136781454144375
SWE,Cycling,10.262662363151211
SWE,Diving,8.514424181164886
SWE,Equestrianism,5.455007362688817
SWE,Fencing,8.514424181164886
SWE,Figure Skating,11.136781454144375
SWE,Football,9.38854327215805
SWE,Gymnastics,6.766185999178561
SWE,Ice Hockey,9.60707304490634
SWE,Modern Pentathlon,11.136781454144375
SWE,Rowing,10.699721908647792
SWE,Sailing,9.60707304490634
SWE,Swimming,6.11059668093369
SWE,Tennis,8.295894408416595
SWE,Water Polo,9.82560281765463
SWE,Weightlifting,10.699721908647792
SWE,Wrestling,8.732953953913176
TCH,Athletics,6.547656226430271
TCH,Cycling,10.262662363151211
TCH,Fencing,5.892066908185398
TCH,Football,8.951483726661468
TCH,Gymnastics,8.514424181164886
TCH,Ice Hockey,10.262662363151211
TCH,Rowing,8.732953953913178
TCH,Shooting,5.455007362688818
TCH,Swimming,10.699721908647792
TCH,Tennis,9.38854327215805
TCH,Water Polo,10.262662363151211
TCH,Weightlifting,11.573840999640957
TCH,Wrestling,9.82560281765463
USA,Boxing,8.514424181164886
USA,Cycling,7.640305090171724
USA,Diving,7.858834862920015
USA,Equestrianism,8.295894408416595
USA,Fencing,3.925298953450782
USA,Figure Skating,11.136781454144375
USA,Gymnastics,11.136781454144375
USA,Ice Hockey,9.60707304490634
USA,Modern Pentathlon,11.573840999640955
USA,Polo,11.136781454144375
USA,Rowing,8.295894408416595
USA,Rugby,8.514424181164886
USA,Swimming,3.2697096352059107
USA,Tug-Of-War,10.262662363151211
USA,Water Polo,9.38854327215805
USA,Wrestling,7.640305090171724
YUG,Football,8.732953953913178
ARG,Athletics,8.514424181164886
ARG,Boxing,9.82560281765463
ARG,Cycling,8.951483726661468
ARG,Fencing,6.766185999178561
ARG,Polo,10.918251681396082
ARG,Rowing,10.04413259040292
ARG,Sailing,10.699721908647792
ARG,Shooting,10.262662363151211
ARG,Swimming,10.699721908647792
ARG,Tennis,10.262662363151211
ARG,Weightlifting,11.355311226892665
AUS,Art Competitions,11.792370772389246
AUS,Athletics,8.077364635668305
AUS,Boxing,11.355311226892665
AUS,Cycling,10.699721908647792
AUS,Diving,11.573840999640955
AUS,Rowing,9.82560281765463
AUS,Swimming,8.732953953913176
AUS,Tennis,11.136781454144375
AUS,Wrestling,11.792370772389246
AUT,Athletics,10.481192135899501
AUT,Boxing,11.355311226892665
AUT,Diving,11.355311226892665
AUT,Equestrianism,11.573840999640955
AUT,Fencing,10.262662363151211
AUT,Shooting,9.82560281765463
AUT,Weightlifting,8.732953953913176
AUT,Wrestling,10.262662363151211
BEL,Art Competitions,10.699721908647792
BEL,Athletics,7.421775317423432
BEL,Boxing,9.82560281765463
BEL,Cycling,8.077364635668305
BEL,Diving,11.355311226892665
BEL,Equestrianism,7.858834862920015
BEL,Fencing,5.673537135437107
BEL,Football,9.60707304490634
BEL,Modern Pentathlon,11.136781454144375
BEL,Rowing,8.295894408416595
BEL,Sailing,10.04413259040292
BEL,Shooting,6.11059668093369
BEL,Swimming,10.699721908647792
BEL,Tennis,8.077364635668305
BEL,Water Polo,9.60707304490634
BEL,Weightlifting,10.262662363151211
BEL,Wrestling,8.295894408416595
BRA,Art Competitions,11.792370772389246
BRA,Athletics,8.951483726661468
BRA,Rowing,11.573840999640955
BRA,Shooting,11.792370772389246
BUL,Athletics,10.699721908647792
BUL,Cycling,9.60707304490634
BUL,Equestrianism,11.355311226892665
BUL,Football,9.60707304490634
CAN,Athletics,3.2697096352059107
CAN,Boxing,10.04413259040292
CAN,Cycling,11.573840999640955
CAN,Rowing,8.951483726661468
CAN,Sailing,11.792370772389246
CAN,Shooting,10.04413259040292
CAN,Swimming,11.355311226892665
CAN,Wrestling,10.918251681396082
CHI,Athletics,11.355311226892665
CHI,Boxing,11.136781454144375
CHI,Cycling,10.699721908647792
CHI,Fencing,11.792370772389246
CHI,Tennis,11.136781454144375
CUB,Fencing,9.82560281765463
CUB,Sailing,11.355311226892665
DEN,Art Competitions,5.892066908185398
DEN,Athletics,7.858834862920015
DEN,Boxing,10.262662363151211
DEN,Cycling,9.38854327215805
DEN,Diving,10.918251681396082
DEN,Equestrianism,11.792370772389246
DEN,Fencing,5.892066908185399
DEN,Modern Pentathlon,11.355311226892665
DEN,Sailing,11.136781454144375
DEN,Shooting,8.951483726661468
DEN,Swimming,10.04413259040292
DEN,Tennis,9.60707304490634
DEN,Wrestling,8.514424181164886
ECU,Athletics,11.136781454144375
EGY,Art Competitions,11.355311226892665
EGY,Athletics,11.573840999640955
EGY,Boxing,11.792370772389246
EGY,Cycling,10.918251681396082
EGY,Fencing,11.355311226892665
EGY,Football,9.38854327215805
EGY,Shooting,11.792370772389246
EGY,Weightlifting,11.792370772389246
EGY,Wrestling,11.573840999640955
ESP,Art Competitions,11.792370772389246
ESP,Athletics,5.017947817192236
ESP,Boxing,10.481192135899501
ESP,Diving,10.918251681396082
ESP,Equestrianism,10.262662363151211
ESP,Fencing,5.892066908185399
ESP,Football,9.60707304490634
ESP,Polo,10.699721908647792
ESP,Rowing,8.951483726661468
ESP,Sailing,11.136781454144375
ESP,Shooting,11.792370772389246
ESP,Swimming,10.481192135899501
ESP,Tennis,8.514424181164886
ESP,Water Polo,10.481192135899501
ESP,Wrestling,11.136781454144375
EST,Athletics,8.514424181164886
EST,Boxing,11.792370772389246
EST,Football,9.60707304490634
EST,Weightlifting,10.262662363151211
EST,Wrestling,9.60707304490634
FIN,Art Competitions,11.792370772389246
FIN,Cycling,10.262662363151211
FIN,Diving,10.699721908647792
FIN,Equestrianism,11.792370772389246
FIN,Modern Pentathlon,11.355311226892665
FIN,Sailing,11.792370772389246
FIN,Shooting,2.6141203169610385
FIN,Swimming,11.573840999640955
FIN,Tennis,10.262662363151211
FIN,Wrestling,6.766185999178561
FRA,Boxing,8.514424181164886
FRA,Cycling,8.077364635668305
FRA,Diving,9.38854327215805
FRA,Equestrianism,7.640305090171724
FRA,Fencing,4.362358498947363
FRA,Football,9.38854327215805
FRA,Modern Pentathlon,11.136781454144376
FRA,Polo,10.918251681396082
FRA,Rowing,6.32912645368198
FRA,Rugby,7.8588348629200135
FRA,Sailing,10.04413259040292
FRA,Shooting,5.236477589940526
FRA,Swimming,5.017947817192236
FRA,Tennis,8.295894408416595
FRA,Water Polo,10.481192135899501
FRA,Weightlifting,8.951483726661468
FRA,Wrestling,6.766185999178561
GBR,Art Competitions,8.514424181164886
GBR,Boxing,8.514424181164886
GBR,Cycling,8.077364635668305
GBR,Diving,9.170013499409759
GBR,Equestrianism,8.514424181164886
GBR,Fencing,4.799418044443945
GBR,Modern Pentathlon,11.136781454144375
GBR,Polo,11.136781454144375
GBR,Rowing,7.421775317423432
GBR,Sailing,10.699721908647792
GBR,Shooting,4.362358498947365
GBR,Swimming,4.143828726199073
GBR,Tennis,7.640305090171724
GBR,Water Polo,10.481192135899501
GBR,Weightlifting,9.82560281765463
GBR,Wrestling,8.951483726661468
GRE,Art Competitions,11.573840999640957
GRE,Athletics,6.11059668093369
GRE,Boxing,11.792370772389246
GRE,Fencing,8.951483726661468
GRE,Shooting,8.514424181164886
GRE,Swimming,11.355311226892665
GRE,Tennis,10.481192135899501
GRE,Water Polo,10.481192135899501
GRE,Wrestling,11.573840999640955
HAI,Athletics,10.481192135899501
HAI,Shooting,10.04413259040292
HUN,Art Competitions,11.573840999640957
HUN,Athletics,6.32912645368198
HUN,Boxing,11.792370772389246
HUN,Cycling,10.699721908647792
HUN,Fencing,7.858834862920015
HUN,Football,9.60707304490634
HUN,Rowing,10.481192135899501
HUN,Shooting,5.236477589940527
HUN,Swimming,10.699721908647792
HUN,Tennis,9.60707304490634
HUN,Water Polo,10.262662363151211
HUN,Wrestling,9.38854327215805
IND,Athletics,9.170013499409759
IND,Tennis,9.60707304490634
IRL,Art Competitions,10.04413259040292
IRL,Athletics,9.170013499409759
IRL,Boxing,10.481192135899501
IRL,Football,9.38854327215805
IRL,Tennis,9.38854327215805
IRL,Water Polo,10.481192135899501
ITA,Art Competitions,9.82560281765463
ITA,Boxing,8.514424181164886
ITA,Cycling,8.295894408416595
ITA,Diving,11.792370772389246
ITA,Equestrianism,8.514424181164886
ITA,Fencing,5.892066908185399
ITA,Football,9.170013499409759
ITA,Modern Pentathlon,11.136781454144375
ITA,Rowing,8.295894408416595
ITA,Sailing,11.355311226892665
ITA,Shooting,6.766185999178561
ITA,Swimming,10.481192135899501
ITA,Tennis,9.60707304490634
ITA,Water Polo,10.481192135899501
ITA,Weightlifting,8.732953953913176
ITA,Wrestling,8.295894408416595
JPN,Athletics,9.170013499409759
JPN,Swimming,8.951483726661468
JPN,Tennis,10.262662363151211
JPN,Wrestling,11.573840999640957
LAT,Athletics,7.858834862920014
LAT,Boxing,11.792370772389246
LAT,Cycling,10.699721908647792
LAT,Football,9.60707304490634
LAT,Weightlifting,11.136781454144375
LAT,Wrestling,10.699721908647792
LTU,Cycling,11.573840999640957
LTU,Football,9.60707304490634
LUX,Art Competitions,11.136781454144375
LUX,Athletics,10.04413259040292
LUX,Boxing,10.699721908647792
LUX,Cycling,10.04413259040292
LUX,Football,9.60707304490634
LUX,Swimming,11.136781454144375
LUX,Tennis,11.792370772389246
LUX,Weightlifting,11.136781454144375
LUX,Wrestling,11.573840999640955
MEX,Athletics,7.421775317423432
MEX,Shooting,11.355311226892665
MEX,Tennis,11.136781454144375
MON,Art Competitions,11.792370772389246
MON,Athletics,11.355311226892665
MON,Sailing,11.792370772389246
MON,Shooting,11.136781454144375
NED,Art Competitions,5.017947817192235
NED,Athletics,4.362358498947365
NED,Boxing,10.04413259040292
NED,Cycling,8.077364635668305
NED,Diving,10.262662363151211
NED,Equestrianism,10.04413259040292
NED,Fencing,5.236477589940527
NED,Football,7.858834862920015
NED,Modern Pentathlon,11.136781454144375
NED,Rowing,8.295894408416595
NED,Sailing,11.136781454144375
NED,Shooting,9.170013499409759
NED,Swimming,8.077364635668305
NED,Tennis,9.60707304490634
NED,Water Polo,10.481192135899501
NED,Weightlifting,11.355311226892665
NED,Wrestling,10.262662363151211
NOR,Art Competitions,11.136781454144375
NOR,Athletics,9.38854327215805
NOR,Boxing,10.04413259040292
NOR,Fencing,9.38854327215805
NOR,Modern Pentathlon,11.573840999640955
NOR,Sailing,10.04413259040292
NOR,Shooting,3.488239407954202
NOR,Swimming,11.792370772389246
NOR,Tennis,9.82560281765463
NOR,Wrestling,10.481192135899501
NZL,Athletics,11.573840999640955
NZL,Boxing,11.792370772389246
NZL,Swimming,11.355311226892665
PHI,Athletics,11.573840999640957
POL,Athletics,6.7661859991785605
POL,Boxing,10.918251681396082
POL,Cycling,8.514424181164886
POL,Equestrianism,8.514424181164886
POL,Fencing,10.699721908647792
POL,Football,9.60707304490634
POL,Rowing,10.699721908647792
POL,Sailing,11.792370772389246
POL,Shooting,9.170013499409759
POL,Wrestling,11.573840999640957
POR,Athletics,11.136781454144375
POR,Equestrianism,10.262662363151211
POR,Fencing,8.951483726661468
POR,Sailing,11.792370772389246
POR,Shooting,8.295894408416595
POR,Swimming,11.792370772389246
POR,Tennis,11.792370772389246
POR,Weightlifting,11.792370772389246
ROU,Football,9.60707304490634
ROU,Rugby,8.514424181164886
ROU,Shooting,9.170013499409759
ROU,Tennis,10.918251681396082
RSA,Art Competitions,11.573840999640957
RSA,Athletics,7.640305090171724
RSA,Boxing,11.136781454144375
RSA,Cycling,11.573840999640955
RSA,Sailing,11.792370772389246
RSA,Shooting,10.04413259040292
RSA,Tennis,10.699721908647792
RUS,Art Competitions,11.355311226892665
SUI,Art Competitions,8.514424181164886
SUI,Athletics,6.11059668093369
SUI,Boxing,10.481192135899501
SUI,Cycling,9.170013499409759
SUI,Diving,11.792370772389246
SUI,Equestrianism,7.640305090171723
SUI,Fencing,6.984715771926853
SUI,Football,8.732953953913178
SUI,Rowing,8.514424181164886
SUI,Sailing,11.792370772389246
SUI,Shooting,9.170013499409759
SUI,Swimming,11.573840999640955
SUI,Tennis,10.262662363151211
SUI,Water Polo,10.481192135899501
SUI,Weightlifting,10.04413259040292
SUI,Wrestling,9.38854327215805
SWE,Boxing,10.918251681396082
SWE,Cycling,10.262662363151211
SWE,Diving,8.951483726661468
SWE,Equestrianism,7.640305090171724
SWE,Fencing,9.38854327215805
SWE,Football,8.077364635668305
SWE,Modern Pentathlon,11.136781454144375
SWE,Sailing,11.136781454144375
SWE,Shooting,2.832650089709328
SWE,Swimming,5.673537135437107
SWE,Tennis,9.38854327215805
SWE,Water Polo,10.262662363151211
SWE,Weightlifting,10.918251681396082
SWE,Wrestling,8.077364635668305
TCH,Art Competitions,11.355311226892665
TCH,Athletics,6.984715771926853
TCH,Cycling,8.732953953913176
TCH,Diving,11.573840999640957
TCH,Equestrianism,8.077364635668305
TCH,Fencing,9.82560281765463
TCH,Football,7.858834862920015
TCH,Modern Pentathlon,11.573840999640957
TCH,Sailing,11.792370772389246
TCH,Shooting,3.488239407954202
TCH,Swimming,8.514424181164886
TCH,Tennis,10.262662363151211
TCH,Water Polo,10.04413259040292
TCH,Weightlifting,10.699721908647792
TCH,Wrestling,10.04413259040292
TUR,Athletics,10.918251681396082
TUR,Fencing,11.792370772389246
TUR,Football,9.60707304490634
TUR,Weightlifting,11.792370772389246
TUR,Wrestling,10.918251681396082
URU,Art Competitions,11.792370772389246
URU,Boxing,10.918251681396082
URU,Fencing,7.640305090171723
URU,Football,8.951483726661468
USA,Art Competitions,11.573840999640955
USA,Boxing,8.514424181164886
USA,Cycling,9.60707304490634
USA,Diving,8.732953953913176
USA,Equestrianism,8.514424181164886
USA,Fencing,4.362358498947365
USA,Football,9.170013499409759
USA,Modern Pentathlon,11.136781454144375
USA,Polo,11.136781454144375
USA,Rowing,7.640305090171724
USA,Rugby,7.858834862920015
USA,Shooting,2.6141203169610385
USA,Swimming,4.580888271695655
USA,Tennis,7.640305090171724
USA,Water Polo,10.04413259040292
USA,Wrestling,8.951483726661468
YUG,Art Competitions,10.699721908647792
YUG,Athletics,10.699721908647792
YUG,Cycling,10.262662363151211
YUG,Equestrianism,11.792370772389246
YUG,Football,9.60707304490634
YUG,Swimming,10.04413259040292
YUG,Tennis,11.792370772389246
YUG,Wrestling,11.573840999640957
ARG,Athletics,9.38854327215805
ARG,Boxing,10.262662363151211
ARG,Cycling,9.82560281765463
ARG,Equestrianism,10.699721908647792
ARG,Fencing,10.04413259040292
ARG,Football,8.514424181164886
ARG,Rowing,10.04413259040292
ARG,Sailing,10.918251681396082
ARG,Swimming,10.262662363151211
ARG,Water Polo,10.481192135899501
ARG,Weightlifting,11.355311226892665
ARG,Wrestling,10.918251681396082
AUS,Athletics,9.170013499409759
AUS,Cycling,11.573840999640955
AUS,Diving,11.573840999640955
AUS,Rowing,11.792370772389246
AUS,Swimming,10.262662363151211
AUS,Wrestling,11.355311226892665
AUT,Art Competitions,1.3029416804712959
AUT,Athletics,10.481192135899501
AUT,Boxing,11.792370772389246
AUT,Cycling,11.136781454144375
AUT,Diving,11.355311226892665
AUT,Equestrianism,10.699721908647792
AUT,Fencing,10.04413259040292
AUT,Hockey,8.514424181164886
AUT,Rowing,11.573840999640955
AUT,Sailing,11.792370772389246
AUT,Swimming,11.355311226892665
AUT,Weightlifting,9.82560281765463
AUT,Wrestling,11.573840999640955
BEL,Art Competitions,3.7067691807024925
BEL,Athletics,0.42882258947813234
BEL,Boxing,10.699721908647792
BEL,Cycling,8.951483726661468
BEL,Equestrianism,8.077364635668305
BEL,Fencing,5.673537135437107
BEL,Football,8.951483726661468
BEL,Hockey,8.077364635668305
BEL,Modern Pentathlon,11.355311226892665
BEL,Rowing,7.203245544675142
BEL,Sailing,10.699721908647792
BEL,Swimming,10.262662363151211
BEL,Water Polo,9.82560281765463
BEL,Weightlifting,10.262662363151211
BEL,Wrestling,9.170013499409759
BUL,Equestrianism,10.481192135899501
BUL,Fencing,11.355311226892665
CAN,Art Competitions,10.481192135899501
CAN,Athletics,0.42882258947813234
CAN,Boxing,10.481192135899501
CAN,Cycling,9.170013499409759
CAN,Diving,11.573840999640955
CAN,Rowing,9.38854327215805
CAN,Swimming,8.951483726661468
CAN,Wrestling,10.918251681396082
CHI,Athletics,9.82560281765463
CHI,Boxing,11.136781454144375
CHI,Cycling,10.699721908647792
CHI,Fencing,9.60707304490634
CHI,Football,9.60707304490634
CHI,Swimming,11.136781454144375
CUB,Athletics,11.792370772389246
DEN,Art Competitions,7.640305090171724
DEN,Athletics,8.951483726661468
DEN,Boxing,10.699721908647792
DEN,Cycling,9.82560281765463
DEN,Diving,11.792370772389246
DEN,Equestrianism,11.355311226892665
DEN,Fencing,7.421775317423432
DEN,Hockey,9.170013499409759
